id,name
62422,Year of the Horse
782,Gattaca
29911,FairyTale: A True Story
9827,Phantoms
1959,Swept from the Sea
8067,A Life Less Ordinary
125052,Hurricane Streets
45153,Eve's Bayou
10871,Switchback
14398,Gang Related
10890,Stripes
1281,Bean
9770,Mad City
14905,Welcome to Sarajevo
14583,Deceiver
11975,The Rainmaker
4995,Boogie Nights
9281,Witness
45928,Incognito
563,Starship Troopers
61337,Critical Care
19931,The Joy Luck Club
31535,Chairman of the Board
10215,Sliding Doors
9823,Mortal Kombat: Annihilation
37165,The Truman Show
45609,The Wings of the Dove
38904,Mrs. Dalloway
45565,"I Love You, I Love You Not"
9407,Red Corner
4824,The Jackal
9444,Anastasia
9414,The Man Who Knew Too Little
8078,Alien Resurrection
11831,Amistad
2895,The Apostle
39177,Artemisia
19601,Bent
22797,The Butcher Boy
2639,Deconstructing Harry
9574,Flubber
10371,For Richer or Poorer
489,Good Will Hunting
9714,Home Alone 3
8197,Midnight in the Garden of Good and Evil
6283,MouseHunt
4233,Scream 2
191874,Stranger in the House
10217,The Sweet Hereafter
597,Titanic
714,Tomorrow Never Dies
9922,The Postman
547,The Horse Whisperer
184,Jackie Brown
9746,Kundun
9438,Mr. Magoo
115,The Big Lebowski
26941,Afterglow
27103,My Life in Pink
9410,Great Expectations
32302,3 Ninjas: High Noon at Mega Mountain
12538,Senseless
586,Wag the Dog
2666,Dark City
11258,Hard Rain
9490,Half Baked
9411,Fallen
25719,Shooting Fish
11220,Fallen Angels
21253,Four Days in September
6116,Spice World
9457,Deep Rising
39424,Music from Another Room
11702,The Replacement Killers
2923,B. Monkey
12238,The Night Flier
11568,Blues Brothers 2000
11003,The Wedding Singer
10153,Sphere
30949,Palmetto
2898,As Good as It Gets
9558,King of New York
26269,Twilight
11808,U.S. Marshals
6970,Welcome to Woop Woop
47452,Love and Death on Long Island
21736,Everest
17941,Hush
10668,Suicide Kings
9313,The Man in the Iron Mask
42807,The Newton Boys
617,Wild Things
36568,Paulie
37272,"A Cool, Dry Place"
5910,Fireworks
9440,Primary Colors
32911,Wide Awake
32456,Two Girls and a Guy
17127,The Object of My Affection
17133,Homegrown
19848,The Players Club
17644,Barney's Great Adventure
1774,The Big One
30265,Chinese Box
2157,Lost in Space
8838,Mercury Rising
29193,The Spanish Prisoner
795,City of Angels
16980,The Last Days of Disco
27472,The Odd Couple II
47881,My Giant
9469,He Got Game
12488,The Gingerbread Man
267,Live Flesh
16148,Zero Effect
9449,The Borrowers
31220,Krippendorf's Tribe
13907,Kurt & Courtney
29825,The Real Blonde
10622,Mr. Nice Guy
30020,Taste of Cherry
17139,Character
10216,Species II
9771,Major League: Back to the Minors
9448,The Big Hit
38618,Tarzan and the Lost City
78373,"Dancer, Texas Pop. 81"
4415,Les Misérables
55561,Clockwatchers
8656,Deep Impact
18937,Quest for Camelot
929,Godzilla
9452,Bulworth
1878,Fear and Loathing in Las Vegas
9844,The Opposite of Sex
14342,Almost Heroes
9715,Hope Floats
26610,Insomnia
40961,The Ugly
1965,A Perfect Murder
312,Beyond Silence
6068,Six Days Seven Nights
15037,Can't Hardly Wait
37636,High Art
21334,Children of Heaven
32284,Dream for an Insomniac
37410,Henry Fool
53765,Mr. Jealousy
10674,Mulan
846,The X Files
12655,I Went Down
3050,Doctor Dolittle
1389,Out of Sight
11020,Picnic at Hanging Rock
20862,Smoke Signals
9464,Buffalo '66
95,Armageddon
944,Lethal Weapon 4
35680,Madeline
11551,Small Soldiers
473,Pi
102304,Whatever
544,There's Something About Mary
10513,Plan 9 from Outer Space
65203,The Broadway Melody
143,All Quiet on the Western Front
42861,Cimarron
33680,Grand Hotel
12311,Mutiny on the Bounty
43277,The Great Ziegfeld
43278,The Life of Emile Zola
34106,You Can't Take It with You
27367,Mrs. Miniver
17661,Going My Way
28580,The Lost Weekend
887,The Best Years of Our Lives
33667,Gentleman's Agreement
23383,Hamlet
25430,All the King's Men
11426,From Here to Eternity
654,On the Waterfront
15919,Marty
1725,West Side Story
5769,Tom Jones
874,A Man for All Seasons
10633,In the Heat of the Night
17917,Oliver!
3116,Midnight Cowboy
1051,The French Connection
1366,Rocky
12102,Kramer vs. Kramer
16619,Ordinary People
9443,Chariots of Fire
11050,Terms of Endearment
606,Out of Africa
746,The Last Emperor
380,Rain Man
403,Driving Miss Daisy
11485,Take the Money and Run
466,Klute
13820,Repo Man
15389,Metropolitan
13597,Labyrinth
2108,The Breakfast Club
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge
10072,A Nightmare on Elm Street 3: Dream Warriors
10131,A Nightmare on Elm Street 4: The Dream Master
10160,A Nightmare on Elm Street: The Dream Child
11284,Freddy's Dead: The Final Nightmare
4488,Friday the 13th
9725,Friday the 13th Part 2
9728,Friday the 13th Part III
9730,Friday the 13th: The Final Chapter
9731,Friday the 13th: A New Beginning
10225,Friday the 13th Part VI: Jason Lives
10281,Friday the 13th Part VII: The New Blood
10283,Friday the 13th Part VIII: Jason Takes Manhattan
948,Halloween
11281,Halloween II
10676,Halloween III: Season of the Witch
11357,Halloween 4: The Return of Michael Myers
11361,Halloween 5: The Revenge of Michael Myers
36599,Prom Night
41769,Prom Night IV: Deliver Us from Evil
10585,Child's Play
11186,Child's Play 2
11187,Child's Play 3
609,Poltergeist
11133,Poltergeist II: The Other Side
10306,Poltergeist III
9552,The Exorcist
11586,Exorcist II: The Heretic
11587,The Exorcist III
941,Lethal Weapon
942,Lethal Weapon 2
943,Lethal Weapon 3
927,Gremlins
928,Gremlins 2: The New Batch
9340,The Goonies
9342,The Mask of Zorro
38509,Polish Wedding
60033,"This World, Then the Fireworks"
12101,Soylent Green
19,Metropolis
165,Back to the Future Part II
196,Back to the Future Part III
551,The Poseidon Adventure
16084,Freaky Friday
17984,The Absent-Minded Professor
22328,The Apple Dumpling Gang Rides Again
32611,Babes in Toyland
3170,Bambi
346,Seven Samurai
859,Dangerous Liaisons
841,Dune
11051,The Last Temptation of Christ
242,The Godfather: Part III
1411,The Rapture
9769,Lolita
9424,Disturbing Behavior
9835,Jane Austen's Mafia!
857,Saving Private Ryan
20173,The Barefoot Executive
10957,The Black Cauldron
9570,The Black Hole
16249,Blackbeard's Ghost
13962,Blank Check
14612,Candleshoe
19378,The Cat from Outer Space
29228,The Computer Wore Tennis Shoes
19379,Condorman
11164,D2: The Mighty Ducks
18887,Darby O'Gill and the Little People
40866,The Devil and Max Devlin
10122,Flight of the Navigator
9994,The Great Mouse Detective
12129,Herbie Goes Bananas
14140,Herbie Goes to Monte Carlo
10439,Hocus Pocus
11158,"Honey, I Blew Up the Kid"
9354,"Honey, I Shrunk the Kids"
28736,Hot Lead & Cold Feet
34774,In Search of the Castaways
37969,The Incredible Journey
9631,The Negotiator
9820,The Parent Trap
14013,BASEketball
1779,Roger & Me
10849,The Purple Rose of Cairo
678,Out of the Past
907,Doctor Zhivago
5961,Fanny and Alexander
47908,The Trip to Bountiful
42121,Tender Mercies
2887,And the Band Played On
11974,The 'Burbs
20348,Fandango
26648,The Night Porter
11911,Mephisto
793,Blue Velvet
35144,The Journey of Natty Gann
9325,The Jungle Book
10340,Lady and the Tramp
10144,The Little Mermaid
10414,The Mighty Ducks
10437,The Muppet Christmas Carol
15300,Newsies
12230,One Hundred and One Dalmatians
10693,Peter Pan
11335,Popeye
11135,The Rescuers Down Under
11319,The Rescuers
14822,Return from Witch Mountain
15969,The Return of Jafar
13155,Return to Oz
10249,The Rocketeer
15943,The Shaggy D.A.
10882,Sleeping Beauty
24808,Something Wicked This Way Comes
19762,Son of Flubber
13850,Song of the South
2619,Splash
53565,Steamboat Willie
41841,Tall Tale
27332,Tex
97,Tron
10419,Swing Kids
11675,Halloween H20: 20 Years Later
2107,L.A. Story
6471,The Jerk
9442,Dead Men Don't Wear Plaid
11591,The Man with Two Brains
13697,Grand Canyon
227,The Outsiders
87,Indiana Jones and the Temple of Doom
123,The Lord of the Rings
9314,Nineteen Eighty-Four
11336,The Dead Zone
9980,Maximum Overdrive
10657,Needful Things
10489,Cujo
10823,Children of the Corn
11497,All Dogs Go to Heaven
2907,The Addams Family
9454,EverAfter
8688,Snake Eyes
23954,Atlantic City
12761,Autumn Sonata
396,Who's Afraid of Virginia Woolf?
14367,Adventures in Babysitting
11814,Weird Science
16081,Doctor Dolittle
18331,The Nutty Professor
15171,Charlotte's Web
11837,Watership Down
11704,The Secret of NIMH
11639,The Dark Crystal
4978,An American Tail
10380,An American Tail: Fievel Goes West
11976,Legend
15144,Sixteen Candles
11522,Pretty in Pink
11557,St. Elmo's Fire
13853,The Clan of the Cave Bear
11415,House
37530,House II: The Second Story
8393,The Gods Must Be Crazy
11937,The Gods Must Be Crazy II
21661,Air Bud: Golden Receiver
9320,The Avengers
33644,How Stella Got Her Groove Back
14662,Slums of Beverly Hills
125124,The Best Man
10692,Henry: Portrait of a Serial Killer
805,Rosemary's Baby
34584,The NeverEnding Story
34636,The NeverEnding Story II: The Next Chapter
2182,Attack of the Killer Tomatoes!
28070,Surf Nazis Must Die
77469,Your Friends & Neighbors
10278,Return to Paradise
36647,Blade
14557,Dead Man on Campus
9417,Wrongfully Accused
41469,Next Stop Wonderland
19381,Strike!
4011,Beetlejuice
161795,Déjà Vu
1580,Rope
5854,Family Plot
573,Frenzy
2370,Topaz
5780,Torn Curtain
506,Marnie
22527,The Wrong Man
574,The Man Who Knew Too Much
11219,The Trouble with Harry
30159,I Confess
845,Strangers on a Train
1978,Stage Fright
3682,54
46702,Why Do Fools Fall In Love
847,Willow
117,The Untouchables
14577,Dirty Work
37498,Knock Off
31667,The Paradine Case
13321,Lifeboat
21734,Shadow of a Doubt
31997,Saboteur
24197,Mr. & Mrs. Smith
11462,Suspicion
31995,Jamaica Inn
940,The Lady Vanishes
12684,Sabotage
2761,Secret Agent
8208,The Man Who Knew Too Much
36056,The Ring
2760,The Lodger: A Story of the London Fog
10220,Rounders
431,Cube
22796,Simon Birch
37916,Swept Away
21873,My Bodyguard
21500,Class
12626,Broadcast News
37818,The Allnighter
3525,Working Girl
2321,Married to the Mob
2028,Say Anything...
16384,My Blue Heaven
10699,Hero
11597,Toys
47947,Young Doctors in Love
48311,Parasite
44772,No Small Affair
14347,Blame It on Rio
41090,Wisdom
18282,One Crazy Summer
18169,About Last Night...
11082,The Seventh Sign
5971,We're No Angels
11933,Nothing but Trouble
20096,The Butcher's Wife
30815,Mortal Thoughts
881,A Few Good Men
4478,Indecent Proposal
22318,Permanent Midnight
53113,One True Thing
2109,Rush Hour
24746,Six-String Samurai
8195,Ronin
9877,Urban Legend
26618,Clay Pigeons
21132,Monument Ave.
11855,Pecker
24016,The Sheltering Sky
3486,The Fiendish Plot of Dr. Fu Manchu
11071,Them!
1091,The Thing
10403,The Player
11337,Stardust Memories
162,Edward Scissorhands
25723,Overnight Delivery
8916,Antz
28134,The Impostors
9429,A Night at the Roxbury
12159,What Dreams May Come
27791,Strangeland
30197,The Producers
10156,History of the World: Part I
10377,My Cousin Vinny
3121,Nashville
4975,Love Is the Devil: Study for a Portrait of Francis Bacon
9713,Holy Man
134368,One Tough Cop
9821,The Mighty
4437,2010
1890,Children of a Lesser God
1955,The Elephant Man
39437,Beloved
11932,Bride of Chucky
6435,Practical Magic
10683,Happiness
9445,Apt Pupil
2657,Pleasantville
9425,Soldier
32326,The Cruise
637,Life Is Beautiful
8675,Orgazmo
20701,Tales from the Darkside: The Movie
9945,Vampires
73,American History X
18603,Hands on a Hardbody: The Documentary
46889,Living Out Loud
12888,Belly
3033,Gods and Monsters
9882,The Siege
10663,The Waterboy
4518,Elizabeth
1808,Velvet Goldmine
3600,I Still Know What You Did Last Summer
17037,I'll Be Home for Christmas
297,Meet Joe Black
21589,Hard Core Logo
11893,Runaway Train
12223,The Stepford Wives
32081,The Pope of Greenwich Village
14924,Sid and Nancy
10002,Mona Lisa
41817,Heart Condition
19426,Nights of Cabiria
12560,The Big Chill
9798,Enemy of the State
14444,The Rugrats Movie
9487,A Bug's Life
9466,Celebrity
666,Central Station
2042,Savior
10162,Waking Ned
309,The Celebration
692,Pink Flamingos
24018,Glen or Glenda
1678,Godzilla
39256,Godzilla 1985
1680,King Kong vs. Godzilla
244,King Kong
10730,King Kong
31947,King Kong Lives
8130,Desperately Seeking Susan
11532,The Emerald Forest
9749,Fletch
14628,Fletch Lives
9626,Red Sonja
13698,Gung Ho
10466,The Money Pit
707,A View to a Kill
11954,Lifeforce
9336,Police Academy
10157,Police Academy 2: Their First Assignment
12118,Police Academy 3: Back in Training
10587,Police Academy 4: Citizens on Patrol
11825,Police Academy 5: Assignment Miami Beach
11895,Police Academy 6: City Under Siege
9447,Babe: Pig in the City
12257,Home Fries
10029,Very Bad Things
27104,Steam: The Turkish Bath
11252,Psycho
8545,Little Voice
10223,A Simple Plan
9745,Jack Frost
200,Star Trek: Insurrection
9837,The Prince of Egypt
11545,Rushmore
1934,Shakespeare in Love
11881,Miracle on 34th Street
13764,Santa Claus: The Movie
24951,Prancer
8879,Pale Rider
1369,Rambo: First Blood Part II
1368,First Blood
1370,Rambo III
10303,The Jewel of the Nile
9326,Romancing the Stone
10328,Cocoon
11285,Cocoon: The Return
1367,Rocky II
1371,Rocky III
1374,Rocky IV
1375,Rocky V
15196,Clue
11904,Young Sherlock Holmes
215875,Violets Are Blue
15596,Back to School
13818,Heartburn
29968,Nothing in Common
44326,Extremities
1885,The Karate Kid
8856,The Karate Kid Part II
10495,The Karate Kid Part III
5825,National Lampoon's Christmas Vacation
9489,You've Got Mail
16885,The General
8741,The Thin Red Line
9276,The Faculty
9822,Mighty Joe Young
39314,Mighty Joe Young
10312,Patch Adams
9441,Stepmom
9422,A Civil Action
24525,Hurlyburly
10368,Tea with Mussolini
31662,Affliction
46992,Hilary and Jackie
825,Playing by Heart
15556,At First Sight
28902,In Dreams
14709,Varsity Blues
9423,Virus
10658,Howard the Duck
6917,The Gate
24086,The Boy Who Could Fly
11815,The Fly
9426,The Fly
10344,The Fly II
15698,Running Scared
2620,Armed and Dangerous
30497,The Texas Chain Saw Massacre
16337,The Texas Chainsaw Massacre 2
16780,The Return of the Texas Chainsaw Massacre
12151,Ruthless People
33278,Deadly Friend
192,The Name of the Rose
10945,Jumpin' Jack Flash
10013,Peggy Sue Got Married
9671,Crocodile Dundee
9396,Crocodile Dundee II
11038,Tough Guys
12278,Soul Man
11873,The Color of Money
18588,52 Pick-Up
10015,Heartbreak Ridge
12715,Firewalker
8388,¡Three Amigos!
8129,My Name Is Joe
1618,Still Crazy
10722,The Day of the Beast
10314,She's All That
11167,Peeping Tom
2112,Payback
16172,Simply Irresistible
111794,20 Dates
9524,Comedian Harmonists
20595,The Last Days
16306,Fantastic Planet
11622,Blast from the Past
10207,Message in a Bottle
9849,My Favorite Martian
18892,Jawbreaker
13466,October Sky
1542,Office Space
43978,The Apple
15256,200 Cigarettes
8224,8MM
18417,The Other Sister
1847,The Long Goodbye
42113,The Ballad of Narayama
8913,Pet Sematary
10906,Pet Sematary II
25748,Children of the Corn II: The Final Sacrifice
25749,Children of the Corn III: Urban Harvest
8769,Christine
14742,Night Shift
10671,Airport
27932,Airport 1975
7227,Airport '77
10670,Rollercoaster
5919,The Towering Inferno
33518,Alligator
40160,Meteor
2362,Westworld
10803,Logan's Run
871,Planet of the Apes
1685,Beneath the Planet of the Apes
1705,Battle for the Planet of the Apes
1688,Conquest of the Planet of the Apes
1687,Escape from the Planet of the Apes
166680,Avalanche
11123,Earthquake
31638,Beyond the Poseidon Adventure
113286,Dancemaker
9535,Analyze This
9455,The Corruptor
796,Cruel Intentions
100,"Lock, Stock and Two Smoking Barrels"
77936,The School of Flesh
30943,The Deep End of the Ocean
7341,The Rage: Carrie 2
10350,Wing Commander
11772,The Haunting
9540,Dead Ringers
31503,My Boyfriend's Back
11773,Village of the Damned
30202,Children of the Damned
22345,Baby Geniuses
1567,I Stand Alone
1641,Forces of Nature
47288,The King and I
10212,Ravenous
10354,True Crime
8583,Dangerous Beauty
16520,The King and I
16508,Doug's 1st Movie
11374,Edtv
16379,The Mod Squad
28029,A Walk on the Moon
603,The Matrix
4951,10 Things I Hate About You
65749,Tango
8970,The Out-of-Towners
9840,The Dreamlife of Angels
30950,Metroland
11660,Following
9430,Go
11355,Never Been Kissed
18764,Twin Dragons
9465,Cookie's Fortune
1414,Lovers of the Arctic Circle
49981,Goodbye Lover
6522,Life
114719,Friends & Lovers
10209,Hideous Kinky
22826,The Monster
1902,Open Your Eyes
6396,SLC Punk
39964,Lost & Found
12596,Pushing Tin
9451,Election
1946,eXistenZ
1844,Entrapment
6552,Idle Hands
24584,Get Real
25471,The King of Masks
28519,The Winslow Boy
3309,Mildred Pierce
18462,Night of the Comet
28941,Chopping Mall
18252,My Science Project
8592,Dick Tracy
564,The Mummy
13852,The Castle
25232,This Is My Father
10210,A Midsummer Night's Dream
53862,Trippin'
17962,After Life
9460,Black Mask
1893,Star Wars: Episode I - The Phantom Menace
31342,The Love Letter
44297,Besieged
8785,The Saragossa Manuscript
15849,The Mummy
18990,The Mummy
15660,Mommie Dearest
1924,Superman
8536,Superman II
9531,Superman III
11411,Superman IV: The Quest for Peace
138,Dracula
3035,Frankenstein
3076,Frankenstein Meets the Wolf Man
3079,The Curse of Frankenstein
13666,The Wolf Man
29794,Howling II: Stirba - Werewolf Bitch
9077,Tarantula
36685,The Rocky Horror Picture Show
30168,It Came from Hollywood
10785,The Thing From Another World
19483,It Came from Outer Space
8974,The War of the Worlds
11549,Invasion of the Body Snatchers
18158,Earth vs. the Flying Saucers
17918,Swamp Thing
37305,Pork Chop Hill
18784,"Run Silent, Run Deep"
509,Notting Hill
1090,The Thirteenth Floor
15059,The Loss of Sexual Innocence
12117,Instinct
11779,Buena Vista Social Club
13533,Free Enterprise
62676,Limbo
817,Austin Powers: The Spy Who Shagged Me
14283,The Red Violin
37135,Tarzan
2275,The General's Daughter
24137,An Ideal Husband
10376,The Legend of 1900
104,Run Lola Run
15800,Trekkies
9032,Big Daddy
13821,The Boys
9421,The Dinner Game
55955,My Son the Fanatic
67067,Zone 39
6488,Arachnophobia
9473,"South Park: Bigger, Longer & Uncut"
8487,Wild Wild West
10279,Summer of Sam
2105,American Pie
1073,Arlington Road
10239,An Autumn Tale
10208,Muppets from Space
2667,The Blair Witch Project
345,Eyes Wide Shut
9825,Lake Placid
620,Ghostbusters
2978,Ghostbusters II
10490,Drop Dead Gorgeous
11618,The Haunting
332,Inspector Gadget
8914,Deep Blue Sea
9824,Mystery Men
4806,Runaway Bride
33430,Twin Falls Idaho
247,The Killing
10056,Killer's Kiss
967,Spartacus
802,Lolita
3175,Barry Lyndon
147,The 400 Blows
1628,Jules and Jim
21185,Vibes
11120,The Mosquito Coast
